Last Reported,Status,Type,ID,Dups,Name,vCenter,Datacenter,Cluster,Host,Tag Count,Server Type,Server Status,Server Environment,OS Type,Engagement Manager,Data Center,Clients - A to I,Client Size Class,Application Stack,Application Environment,QAD Support Environmets,Clients - J to Q,Clients - R to Z,DMZ Server,Zerto Protection,Zerto Destination,Clustered Servers
2018/01/10 21:30,1,Native OS,198786.0,No,qa2dldb2,-,-,-,-,11,VMware Virtual Server,Active,Development||Test,Linux,Prasannan Sukumaran,Arapahoe - ViaWest,-,Class C,MFG,Client,-,-,The a2 Milk Company - 00061384,-,-,-,-
2018/01/10 21:30,1,Native OS,198721.0,No,qa2dldb1,-,-,-,-,12,VMware Virtual Server,Active,Production,Linux,Prasannan Sukumaran,Arapahoe - ViaWest,-,Class C,MFG,Client,-,-,The a2 Milk Company - 00061384,-,Yes,Delong,-
2018/01/10 21:30,1,Native OS,198604.0,No,qtopldb2,-,-,-,-,10,VMware Virtual Server,Active,Test,Linux,Rick Johnson,Arapahoe - ViaWest,Abbott Electrophysiology Inc - 00063295,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:30,1,Native OS,198489.0,No,qtopldb1,-,-,-,-,12,VMware Virtual Server,Active,Production,Linux,Rick Johnson,Arapahoe - ViaWest,Abbott Electrophysiology Inc - 00063295,Class B,MFG,Client,-,-,-,-,Yes,Delong,-
2018/01/10 21:22,1,Native OS,198457.0,No,QVARATBNTS01,-,-,-,-,10,VMware Virtual Server,Active,Development,Windows,Bhadresh Patel,Arapahoe - ViaWest,"AccuTec Blades, Inc. - 00064270",Class B,Terminal Server,Client,-,-,-,-,-,-,-
2018/01/10 21:30,1,Native OS,198366.0,No,qvara12ldb07,-,-,-,-,10,VMware Virtual Server,Active,Development,Linux,Cyndi Sherman,Arapahoe - ViaWest,A123 Systems LLC - 00062987,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:30,1,Native OS,198236.0,No,qvara12ldb06,-,-,-,-,10,VMware Virtual Server,Active,Test,Linux,Cyndi Sherman,Arapahoe - ViaWest,A123 Systems LLC - 00062987,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:30,1,Native OS,198092.0,No,qvara12ldb04,-,-,-,-,10,VMware Virtual Server,Active,Migration,Linux,Cyndi Sherman,Arapahoe - ViaWest,A123 Systems LLC - 00062987,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:30,1,Native OS,197923.0,No,qvara12ldb01,-,-,-,-,10,VMware Virtual Server,Active,Production,Linux,Cyndi Sherman,Arapahoe - ViaWest,A123 Systems LLC - 00062987,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:15,1,Native OS,197827.0,No,QTOPNTS1,-,-,-,-,12,VMware Virtual Server,Active,Production||Development||Test,Windows,Rick Johnson,Arapahoe - ViaWest,Abbott Electrophysiology Inc - 00063295,Class B,QRF,Client,-,-,-,-,-,-,-
2018/01/10 21:30,1,Native OS,197737.0,No,qvara12lwb02,-,-,-,-,11,VMware Virtual Server,Active,Development||Test,Linux,Cyndi Sherman,Arapahoe - ViaWest,A123 Systems LLC - 00062987,Class B,Web Portal,Client,-,-,-,-,-,-,-
2018/01/10 21:32,1,Native OS,197703.0,No,QA2DNTS1,-,-,-,-,12,VMware Virtual Server,Active,Production||Development||Test,Windows,Prasannan Sukumaran,Arapahoe - ViaWest,-,Class C,Terminal Server,Client,-,-,The a2 Milk Company - 00061384,-,-,-,-
2018/01/10 21:30,1,Native OS,197604.0,No,qvara12ldb02,-,-,-,-,10,VMware Virtual Server,Active,Test,Linux,Cyndi Sherman,Arapahoe - ViaWest,A123 Systems LLC - 00062987,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:30,1,Native OS,197462.0,No,qvara12lwb01,-,-,-,-,10,VMware Virtual Server,Active,Production,Linux,Cyndi Sherman,Arapahoe - ViaWest,A123 Systems LLC - 00062987,Class B,Web Portal,Client,-,-,-,-,-,-,-
2018/01/10 21:30,1,Native OS,197339.0,No,qvara12ldb03,-,-,-,-,10,VMware Virtual Server,Active,Development,Linux,Cyndi Sherman,Arapahoe - ViaWest,A123 Systems LLC - 00062987,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:30,1,Native OS,197188.0,No,qvara12ldb05,-,-,-,-,10,VMware Virtual Server,Active,Production,Linux,Cyndi Sherman,Arapahoe - ViaWest,A123 Systems LLC - 00062987,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:29,1,Native OS,197140.0,No,QVARA12NTS02,-,-,-,-,11,VMware Virtual Server,Active,Development||Test,Windows,Cyndi Sherman,Arapahoe - ViaWest,A123 Systems LLC - 00062987,Class B,QRF,Client,-,-,-,-,-,-,-
2018/01/10 21:18,1,Native OS,197133.0,No,QVARA12NTS01,-,-,-,-,10,VMware Virtual Server,Active,Production,Windows,Cyndi Sherman,Arapahoe - ViaWest,A123 Systems LLC - 00062987,Class B,QRF,Client,-,-,-,-,-,-,-
2018/01/10 21:30,1,Native OS,197037.0,No,qvar9thldb02,-,-,-,-,10,VMware Virtual Server,Active,Test,Linux,Jose Roso,Arapahoe - ViaWest,CoorsTek Inc. On Demand - 00063019,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:30,1,Native OS,196884.0,No,qvar9thldb01,-,-,-,-,12,VMware Virtual Server,Active,Production,Linux,Jose Roso,Arapahoe - ViaWest,CoorsTek Inc. On Demand - 00063019,Class B,MFG,Client,-,-,-,-,Yes,Delong,-
2018/01/10 21:30,1,Native OS,196720.0,No,qvar9thldb04,-,-,-,-,10,VMware Virtual Server,Active,Test,Linux,Jose Roso,Arapahoe - ViaWest,CoorsTek Inc. On Demand - 00063019,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:30,1,Native OS,196582.0,No,qvar9thldb03,-,-,-,-,10,VMware Virtual Server,Active,Development,Linux,Jose Roso,Arapahoe - ViaWest,CoorsTek Inc. On Demand - 00063019,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:31,1,Native OS,196524.0,No,QVAR9THNTS02,-,-,-,-,10,VMware Virtual Server,Active,Test,Windows,Jose Roso,Arapahoe - ViaWest,CoorsTek Inc. On Demand - 00063019,Class B,QRF,Client,-,-,-,-,-,-,-
2018/01/10 21:26,1,Native OS,196517.0,No,QVAR9THNTS01,-,-,-,-,10,VMware Virtual Server,Active,Production,Windows,Jose Roso,Arapahoe - ViaWest,CoorsTek Inc. On Demand - 00063019,Class B,QRF,Client,-,-,-,-,-,-,-
2018/01/10 21:21,1,Native OS,196511.0,No,QVAR9THNTS03,-,-,-,-,10,VMware Virtual Server,Active,Development,Windows,Jose Roso,Arapahoe - ViaWest,CoorsTek Inc. On Demand - 00063019,Class B,QRF,Client,-,-,-,-,-,-,-
2018/01/10 21:20,1,VM Guest,196461.0,No,qsfrexsndd04,qsfrqadnts001.odqad.com,Softlayer Paris,Paris Non-Production Cluster,qsfrqadesx014.odqad.com,9,VMware Virtual Server,Active,-,Windows,Marcela Arguello,Paris - SoftLayer,Expanscience SA - 00064247,Class C,DSCP,Client,-,-,-,-,-,-,-
2018/01/10 21:20,1,VM Guest,196460.0,No,qsfrexsnda04,qsfrqadnts001.odqad.com,Softlayer Paris,Paris Non-Production Cluster,qsfrqadesx014.odqad.com,10,VMware Virtual Server,Active,Base,Windows,Marcela Arguello,Paris - SoftLayer,Expanscience SA - 00064247,Class C,DSCP,Client,-,-,-,-,-,-,-
2017/07/20 12:55,2,VM Guest,196455.0,No,qvsfrexsndw05,qsfrqadnts001.odqad.com,Softlayer Paris,Paris Cluster,qsfrqadesx002.odqad.com,10,VMware Virtual Server,Retired,Unknown,Windows,Marcela Arguello,Paris - SoftLayer,Expanscience SA - 00064247,Class C,DSCP,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,196324.0,No,qvarwhrweb02,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm012.odqad.com,11,VMware Virtual Server,Active,Test,Windows,Max Biddle,Arapahoe - ViaWest,-,Class B,Cebos,Client,-,-,Whirlpool Corporation - 00065158,Yes,-,-,-
2018/01/10 21:00,1,VM Guest,196323.0,No,qvarwhrceb01,81834-vwnt06.odqad.com,ViaWest,SPC-Cluster,vwvm009.odqad.com,12,VMware Virtual Server,Active,Production,Windows,Max Biddle,Arapahoe - ViaWest,-,Class B,Cebos,Client,-,-,Whirlpool Corporation - 00065158,-,Yes,Delong,-
2018/01/10 21:00,1,VM Guest,196322.0,No,qvarwhrweb01,81834-vwnt06.odqad.com,ViaWest,SPC-Cluster,vwvm45.odqad.com,11,VMware Virtual Server,Active,Production,Windows,Max Biddle,Arapahoe - ViaWest,-,Class B,Cebos,Client,-,-,Whirlpool Corporation - 00065158,Yes,-,-,-
2018/01/10 21:00,1,VM Guest,196321.0,No,qvarwhrceb02,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm013.odqad.com,10,VMware Virtual Server,Active,Test,Windows,Max Biddle,Arapahoe - ViaWest,-,Class B,Cebos,Client,-,-,Whirlpool Corporation - 00065158,-,-,-,-
2018/01/10 21:00,1,VM Guest,196320.0,No,qvarwhrweb03,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm62.odqad.com,11,VMware Virtual Server,Active,Development,Windows,Max Biddle,Arapahoe - ViaWest,-,Class B,Cebos,Client,-,-,Whirlpool Corporation - 00065158,Yes,-,-,-
2018/01/10 21:00,1,VM Guest,196309.0,No,qvarwhrceb03,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm61.odqad.com,10,VMware Virtual Server,Active,Development,Windows,Max Biddle,Arapahoe - ViaWest,-,Class B,Cebos,Client,-,-,Whirlpool Corporation - 00065158,-,-,-,-
2018/01/10 21:30,1,Native OS,196201.0,No,qlshldb1,-,-,-,-,12,VMware Virtual Server,Active,Production||Development||Test,Linux,Marcela Arguello,Arapahoe - ViaWest,-,Class C,MFG,Client,-,Lush Manufacturing On Demand - 00062924,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,195972.0,No,qvarpssweb02,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm46.odqad.com,10,VMware Virtual Server,Active,Test,Windows,-,Arapahoe - ViaWest,CEBOS Services - 00065156,Unclassified,Cebos,Client,-,-,-,Yes,-,-,-
2018/01/10 21:00,1,VM Guest,195971.0,No,qvarpssweb04,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm51.odqad.com,10,VMware Virtual Server,Active,Base,Windows,-,Arapahoe - ViaWest,CEBOS Services - 00065156,Unclassified,Cebos,Client,-,-,-,Yes,-,-,-
2018/01/10 21:00,1,VM Guest,195954.0,No,qvarpssceb02,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm001.odqad.com,9,VMware Virtual Server,Active,Test,Windows,-,Arapahoe - ViaWest,CEBOS Services - 00065156,Unclassified,Cebos,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,195904.0,No,qvarpssceb04,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm12.odqad.com,9,VMware Virtual Server,Active,Base,Windows,-,Arapahoe - ViaWest,CEBOS Services - 00065156,Unclassified,Cebos,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,195822.0,No,Z-VRA-vwvm53.odqad.com,81834-vwnt06.odqad.com,ViaWest,SPC-Cluster,vwvm53.odqad.com,10,VMware Virtual Server,Active,Production-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Zerto,QAD Cloud Support - 00092315,-,-,-,-,-
2017/07/26 18:15,2,VM Guest,195821.0,No,Z-VRA-vwvm52.odqad.com,81834-vwnt06.odqad.com,ViaWest,Bank of America,vwvm52.odqad.com,10,VMware Virtual Server,Active,Production-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Zerto,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,195820.0,No,Z-VRA-vwvm54.odqad.com,81834-vwnt06.odqad.com,ViaWest,SPC-Cluster,vwvm54.odqad.com,10,VMware Virtual Server,Active,Production-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Zerto,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:39,1,Native OS,195753.0,No,QVARBOANTS37,-,-,-,-,11,VMware Virtual Server,Active,Production,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,Not Needed,-,-
2018/01/10 21:00,1,VM Guest,194741.0,No,qvarboants49,81834-vwnt06.odqad.com,ViaWest,LAC-Cluster,vwvm503.odqad.com,11,VMware Virtual Server,Active,Production,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,Not Needed,-,-
2018/01/10 21:00,1,VM Guest,194740.0,No,qvarboants47,81834-vwnt06.odqad.com,ViaWest,LAC-Cluster,vwvm502.odqad.com,11,VMware Virtual Server,Active,Production,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,Not Needed,-,-
2018/01/10 21:00,1,VM Guest,194739.0,No,qvarboants52,81834-vwnt06.odqad.com,ViaWest,LAC-Cluster,vwvm503.odqad.com,11,VMware Virtual Server,Active,Production,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,Not Needed,-,-
2018/01/10 21:00,1,VM Guest,194738.0,No,qvarboants73,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm52.odqad.com,10,VMware Virtual Server,Active,Test,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,194737.0,No,qvarboants98,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm12.odqad.com,10,VMware Virtual Server,Active,Unknown,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,194736.0,No,qvarboants36,81834-vwnt06.odqad.com,ViaWest,LAC-Cluster,vwvm502.odqad.com,11,VMware Virtual Server,Active,Production,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,Not Needed,-,-
2018/01/10 21:00,1,VM Guest,194735.0,No,qvarboants35,81834-vwnt06.odqad.com,ViaWest,LAC-Cluster,vwvm502.odqad.com,11,VMware Virtual Server,Active,Production,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,Not Needed,-,-
2018/01/10 21:00,1,VM Guest,194734.0,No,qvarboalwb12,81834-vwnt06.odqad.com,ViaWest,LAC-Cluster,vwvm501.odqad.com,12,VMware Virtual Server,Active,Production,Linux,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,Yes,Not Needed,-,-
2018/01/10 21:00,1,VM Guest,194733.0,No,qvarboants99,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm58.odqad.com,10,VMware Virtual Server,Active,Base,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,194732.0,No,qvarboants50,81834-vwnt06.odqad.com,ViaWest,LAC-Cluster,vwvm502.odqad.com,11,VMware Virtual Server,Active,Production,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,Not Needed,-,-
2018/01/10 21:00,1,VM Guest,194731.0,No,qvarboants51,81834-vwnt06.odqad.com,ViaWest,LAC-Cluster,vwvm503.odqad.com,11,VMware Virtual Server,Active,Production,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,Not Needed,-,-
2018/01/10 21:00,1,VM Guest,194730.0,No,qvarboants37,81834-vwnt06.odqad.com,ViaWest,LAC-Cluster,vwvm502.odqad.com,11,VMware Virtual Server,Active,Production,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,Not Needed,-,-
2018/01/10 21:00,1,VM Guest,194729.0,No,qvarboalwb72,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm62.odqad.com,11,VMware Virtual Server,Active,Test,Linux,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,Yes,-,-,-
2018/01/10 21:00,1,VM Guest,194728.0,No,qvarboanbi71,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm52.odqad.com,10,VMware Virtual Server,Active,Test,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,BI,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,194727.0,No,qvarboants91,81834-vwnt06.odqad.com,ViaWest,LAC-Cluster,vwvm503.odqad.com,11,VMware Virtual Server,Active,Production,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,Not Needed,-,-
2018/01/10 21:00,1,VM Guest,194724.0,No,qvarboants34,81834-vwnt06.odqad.com,ViaWest,LAC-Cluster,vwvm502.odqad.com,11,VMware Virtual Server,Active,Production,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,Not Needed,-,-
2018/01/10 21:00,1,VM Guest,194722.0,No,qvarboants48,81834-vwnt06.odqad.com,ViaWest,LAC-Cluster,vwvm503.odqad.com,11,VMware Virtual Server,Active,Production,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,Not Needed,-,-
2018/01/10 21:00,1,VM Guest,194721.0,No,qvarboaldb91,81834-vwnt06.odqad.com,ViaWest,LAC-Cluster,vwvm502.odqad.com,11,VMware Virtual Server,Active,Production,Linux,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,Not Needed,-,-
2018/01/10 21:00,1,VM Guest,194720.0,No,qvarboants72,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm001.odqad.com,10,VMware Virtual Server,Active,Test,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,194719.0,No,qvarboalwb71,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm014.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,194718.0,No,qvarboanbi72,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm007.odqad.com,10,VMware Virtual Server,Active,Test,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,BI,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,194717.0,No,qvarboants71,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm51.odqad.com,10,VMware Virtual Server,Active,Test,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,194716.0,No,qvarboants53,81834-vwnt06.odqad.com,ViaWest,LAC-Cluster,vwvm503.odqad.com,11,VMware Virtual Server,Active,Production,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,Not Needed,-,-
2018/01/10 21:00,1,VM Guest,194715.0,No,qvarboants46,81834-vwnt06.odqad.com,ViaWest,LAC-Cluster,vwvm501.odqad.com,11,VMware Virtual Server,Active,Production,Windows,Bhadresh Patel,Arapahoe - ViaWest,Bank of America N A - 00063629,Class A,TMS,Client,-,-,-,-,Not Needed,-,-
2018/01/10 21:00,1,VM Host,194714.0,No,vwvm54.odqad.com,81834-vwnt06.odqad.com,ViaWest,SPC-Cluster,-,10,Bare Metal,Active,Production-Infra,VMware,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,ESXi Host,QAD Infrastructure,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Host,194713.0,No,vwvm53.odqad.com,81834-vwnt06.odqad.com,ViaWest,SPC-Cluster,-,10,Bare Metal,Active,Production-Infra,VMware,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,ESXi Host,QAD Infrastructure,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Host,194712.0,No,vwvm52.odqad.com,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,-,10,Bare Metal,Active,Production-Infra,VMware,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,ESXi Host,QAD Infrastructure,QAD Cloud Support - 00092315,-,-,-,-,-
2017/07/26 01:15,2,VM Guest,194518.0,No,CLSA-14052-qshksptldb01,qshkqadnts001.odqad.com,Hong Kong DataCenter,Hong_Kong_Cluster01,qshkqadesx006.odqad.com,10,VMware Virtual Server,Retired,Unknown,Linux,Rayden Wang,Hong Kong - SoftLayer,ITW Speedline Equipment - 00061557,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,194403.0,No,Z-VRAH-vwvmdr04.odqad.com-806990,81834-VWVCNDR1.odqad.com,Delong DataCenter,DeLong_DR_Cluster,vwvmdr04.odqad.com,10,VMware Virtual Server,Active,Production-Infra,Linux,Michael Pack,Delong - ViaWest,-,Unclassified,-,QAD Servers,Zerto,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:22,1,Native OS,194225.0,No,QSFROEBNTS05,-,-,-,-,10,VMware Virtual Server,Active,Test,Windows,Paul vanDijken,Paris - SoftLayer,-,Class C,TMS,Client,-,Omron Europe BV - 00065126,-,-,-,-,-
2018/01/10 21:20,1,Native OS,194215.0,No,QSFROEBNTS04,-,-,-,-,12,VMware Virtual Server,Active,Production,Windows,Paul vanDijken,Paris - SoftLayer,-,Class C,TMS,Client,-,Omron Europe BV - 00065126,-,-,Yes,Amsterdam,-
2018/01/10 21:20,1,VM Guest,194145.0,No,qsfroebldb03,qsfrqadnts001.odqad.com,Softlayer Paris,Paris Non-Production Cluster,qsfrqadesx014.odqad.com,10,VMware Virtual Server,Active,Development,Linux,Paul vanDijken,Paris - SoftLayer,-,Class C,TMS,Client,-,Omron Europe BV - 00065126,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,194071.0,No,qvarewhldb03,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm013.odqad.com,10,VMware Virtual Server,Active,Development,Linux,Max Biddle,Arapahoe - ViaWest,Erwin Hymer Group North Amer - 00042712,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,194046.0,No,qvarewhldb02,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm002.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Max Biddle,Arapahoe - ViaWest,Erwin Hymer Group North Amer - 00042712,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,194027.0,No,Z-VRA-vwvm48.odqad.com,81834-vwnt06.odqad.com,ViaWest,SPC-Cluster,vwvm48.odqad.com,10,VMware Virtual Server,Active,Production-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Zerto,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:20,1,VM Guest,194007.0,No,qsfribpnts01,qsfrqadnts001.odqad.com,Softlayer Paris,Paris Production Cluster,qsfrqadesx009.odqad.com,12,VMware Virtual Server,Active,Production||Development||Test,Windows,Paul vanDijken,Paris - SoftLayer,Imperial Tobacco Polska S.A. - 00002419,Class A,3rd Party Product,Client,-,-,-,-,-,-,-
2017/07/26 17:35,2,VM Guest,193957.0,No,Z-VRA-vwvm12.odqad.com,81834-vwnt06.odqad.com,ViaWest,Bank of America,vwvm12.odqad.com,10,VMware Virtual Server,Retired,Production-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Zerto,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,193901.0,No,qvarewhldb01,81834-vwnt06.odqad.com,ViaWest,SPC-Cluster,vwvm008.odqad.com,12,VMware Virtual Server,Active,Production,Linux,Max Biddle,Arapahoe - ViaWest,Erwin Hymer Group North Amer - 00042712,Class B,MFG,Client,-,-,-,-,Yes,Delong,-
2018/01/10 21:00,1,VM Guest,193897.0,No,qvarewhnts01,81834-vwnt06.odqad.com,ViaWest,SPC-Cluster,vwvm54.odqad.com,12,VMware Virtual Server,Active,Production||Development||Test,Windows,Max Biddle,Arapahoe - ViaWest,Erwin Hymer Group North Amer - 00042712,Class B,QRF,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Host,193747.0,No,vwvm12.odqad.com,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,-,10,Bare Metal,Active,Production-Infra,VMware,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,ESXi Host,QAD Infrastructure,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,193490.0,No,qvara12ldb06,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm61.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Cyndi Sherman,Arapahoe - ViaWest,A123 Systems LLC - 00062987,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,193485.0,No,qvara12ldb05,81834-vwnt06.odqad.com,ViaWest,SPC-Cluster,vwvm009.odqad.com,10,VMware Virtual Server,Active,Production,Linux,Cyndi Sherman,Arapahoe - ViaWest,A123 Systems LLC - 00062987,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,193447.0,No,qvara12ldb07,81834-vwnt06.odqad.com,ViaWest,SPC-Cluster,vwvm004.odqad.com,10,VMware Virtual Server,Active,Development,Linux,Cyndi Sherman,Arapahoe - ViaWest,A123 Systems LLC - 00062987,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:35,1,Native OS,193316.0,No,qsfrooyldb07,-,-,-,-,12,VMware Virtual Server,Active,Production,Linux,Joanna Mrozek,Paris - SoftLayer,-,Class A,MFG,Client,-,Oras Oy - 00024052,-,-,Yes,Amsterdam,-
2018/01/10 21:32,1,Native OS,193265.0,No,QSFROOYNTS02,-,-,-,-,11,VMware Virtual Server,Active,Development||Test,Windows,Joanna Mrozek,Paris - SoftLayer,-,Class A,QRF,Client,-,Oras Oy - 00024052,-,-,-,-,-
2018/01/10 21:35,1,Native OS,193258.0,No,QSFROOYNTS01,-,-,-,-,10,VMware Virtual Server,Active,Production,Windows,Joanna Mrozek,Paris - SoftLayer,-,Class A,QRF,Client,-,Oras Oy - 00024052,-,-,-,-,-
2018/01/10 21:16,1,Native OS,193251.0,No,QSFROEBNTS03,-,-,-,-,10,VMware Virtual Server,Active,Development,Windows,Paul vanDijken,Paris - SoftLayer,-,Class C,TMS,Client,-,Omron Europe BV - 00065126,-,-,-,-,-
