DATE_TIME,STGPOOL_NAME,NODE_NAME,FILESPACE_NAME,FILESPACE_ID,TYPE,PROTECTED_MB,PHYSICAL_MB,TOTAL_SAVED_MB,TOTAL_SAVED_PCT,DEDUP_SAVED_SIZE,DEDUP_PCT,NON_DEDUP_COUNT,NON_DEDUP_SIZE,UNIQUE_COUNT,UNIQUE_SIZE,SHARED_COUNT,SHARED_LOGSIZE,SHARED_PHYSIZE,COMP_SAVED_SIZE,COMP_SAVED_PCT,COMP_COUNT,UNCOMP_COUNT,ENCRYPT_SIZE,ENCRYPT_PCT,ENCRYPT_COUNT,UNENCRYPT_COUNT,REPORT_ID,DESC
2020-04-18 11:43:22.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0006,7,Bkup,173716,52282,121434,69.90,31749787473,17.43,285,117530,406257,50272144292,370417,49324284591,4549198195,95583165848,63.55,776673,286,0,0.00,0,776959,168,""
2018-07-17 12:18:53.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0006,7,Bkup,48295,7977,40318,83.48,21032782839,41.53,186,76249,78829,6545689191,213993,29667150014,1819136752,21243731634,71.75,292822,186,0,0.00,0,293008,148,""
2018-06-27 08:56:18.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0006,7,Bkup,23474,2738,20736,88.34,10666640407,43.34,137,56156,22777,1558245373,124096,16811465343,1312643938,11076618890,79.42,146873,137,0,0.00,0,147010,115,""
2018-06-03 11:14:41.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0006,7,Bkup,19591,2845,16746,85.48,5963553101,29.03,46,18834,25286,1712013470,92356,11918155316,1271359581,11595644344,79.54,117642,46,0,0.00,0,117688,45,""
2018-06-01 14:50:51.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0006,7,Bkup,10328,2144,8183,79.24,4825396,0.04,23,9417,62183,2248612785,264,13200582,3891,8576095699,79.23,62447,23,0,0.00,0,62470,18,""
2020-04-21 06:07:33.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0007,8,Bkup,221438,70284,151154,68.26,35102119522,15.12,280,115486,512307,68303963633,408924,54857606101,5393561786,123394848499,62.61,921231,280,0,0.00,0,921511,172,""
2020-04-20 08:10:43.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0007,8,Bkup,221410,70282,151129,68.26,35084623478,15.11,257,105960,512174,68301819476,408575,54840202438,5393578423,123385601919,62.61,920749,257,0,0.00,0,921006,170,""
2020-04-18 11:43:22.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0007,8,Bkup,187271,56512,130759,69.82,34547093464,17.59,285,117530,439164,54226483661,404085,53828692153,5030329442,102563919865,63.38,843249,285,0,0.00,0,843534,168,""
2018-07-17 12:18:53.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0007,8,Bkup,58749,9967,48782,83.03,24913116592,40.44,186,76249,100892,8312751285,257194,35046463903,2138467636,26238055527,71.51,358085,187,0,0.00,0,358272,148,""
2018-06-27 08:56:18.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0007,8,Bkup,38077,4386,33692,88.48,17559101937,43.98,137,56156,34766,2441241776,201048,27729938118,2157238036,17769247819,79.44,235814,137,0,0.00,0,235951,115,""
2018-06-03 11:14:41.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0007,8,Bkup,23134,3385,19749,85.37,7080965346,29.19,46,18834,30066,2028065655,112643,14158143305,1521373267,13627361108,79.34,142709,46,0,0.00,0,142755,45,""
2018-06-01 14:50:51.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0007,8,Bkup,11161,2323,8838,79.19,2443231,0.02,23,9417,67827,2435719896,229,11450503,2316,9264674016,79.18,68056,23,0,0.00,0,68079,18,""
2020-04-21 06:07:33.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0008,9,Bkup,256705,83916,172789,67.31,36139149797,13.43,280,115486,598171,82222541024,426159,56680101984,5769735295,145043068092,62.24,1024330,280,0,0.00,0,1024610,172,""
2020-04-20 08:10:43.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0008,9,Bkup,256678,83914,172764,67.31,36121380840,13.42,257,105960,598050,82220572678,425803,56662287132,5769735239,145034984907,62.24,1023853,257,0,0.00,0,1024110,170,""
2020-04-18 11:43:22.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0008,9,Bkup,210555,65259,145296,69.01,35090447474,15.89,285,117530,501530,63187002490,412165,54764290076,5241586925,117263805479,63.15,913695,285,0,0.00,0,913980,168,""
2018-07-17 12:18:53.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0008,9,Bkup,69483,11831,57652,82.97,29811414131,40.92,186,76249,118024,9833987544,300707,42062403524,2571119641,30641458588,71.18,418730,187,0,0.00,0,418917,148,""
2018-06-27 08:56:18.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0008,9,Bkup,36401,4185,32217,88.50,16748656798,43.88,137,56156,33792,2330199871,190396,26449169155,2057546711,17033137740,79.52,224188,137,0,0.00,0,224325,115,""
2018-06-03 11:14:41.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0008,9,Bkup,22028,3221,18807,85.38,6642611794,28.76,46,18834,28936,1957824029,103433,13278800581,1419978345,13077692712,79.47,132369,46,0,0.00,0,132415,45,""
2018-06-01 14:50:51.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0008,9,Bkup,10980,2277,8703,79.26,4524296,0.04,23,9417,65342,2388099471,265,13250575,2580,9120901594,79.25,65607,23,0,0.00,0,65630,18,""
2020-04-21 06:07:33.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0009,10,Bkup,234632,75899,158732,67.65,33873882307,13.77,277,114240,540629,74263478905,391640,52953271645,5322607765,132568993327,62.49,932269,277,0,0.00,0,932546,172,""
2018-07-17 12:18:53.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0009,10,Bkup,54679,9312,45367,82.97,22833596486,39.83,186,76249,94507,7803446079,230454,32212154035,1960503245,24737073326,71.70,324960,187,0,0.00,0,325147,148,""
2018-06-27 08:56:18.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0009,10,Bkup,32409,3774,28636,88.36,14491400063,42.64,137,56156,30845,2183397790,158397,22917355024,1773537571,15535137728,79.70,189242,137,0,0.00,0,189379,115,""
2018-06-03 11:14:41.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0009,10,Bkup,22968,3339,19629,85.46,7016739174,29.13,46,18834,29263,1998969733,106903,14026063988,1502240528,13565792261,79.49,136166,46,0,0.00,0,136212,45,""
2018-06-01 14:50:51.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0009,10,Bkup,11283,2353,8930,79.14,4569074,0.04,23,9417,67531,2467623264,272,13600589,2976,9358886231,79.13,67803,23,0,0.00,0,67826,18,""
2020-04-21 06:07:33.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000A,11,Bkup,219295,69671,149624,68.23,34644737549,15.07,277,114240,508105,67716784615,406814,54155943746,5338459182,122247172574,62.59,914918,278,0,0.00,0,915196,172,""
2020-04-20 08:10:43.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000A,11,Bkup,219262,69668,149594,68.23,34625945003,15.06,254,104714,507924,67713699754,406436,54136974017,5338438192,122234952827,62.59,914359,255,0,0.00,0,914614,170,""
2020-04-18 11:43:22.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000A,11,Bkup,179117,53452,125665,70.16,33908070846,18.05,282,116284,420846,51121699355,397782,52780714524,4926332497,97861343702,63.58,818627,283,0,0.00,0,818910,168,""
2018-07-17 12:18:53.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000A,11,Bkup,46153,7050,39103,84.72,21166700360,43.74,186,76249,67022,5533062717,212714,29959099497,1859591104,19835956923,72.85,279736,186,0,0.00,0,279922,148,""
2018-06-27 08:56:18.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000A,11,Bkup,24285,2815,21470,88.41,11142732139,43.76,137,56156,22618,1572420670,127582,17587572334,1379499711,11369883032,79.39,150200,137,0,0.00,0,150337,115,""
2018-06-03 11:14:41.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000A,11,Bkup,19806,2880,16925,85.46,6073783025,29.25,46,18834,25298,1719004229,96044,12137532245,1301350968,11673865874,79.45,121342,46,0,0.00,0,121388,45,""
2018-06-01 14:50:51.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000A,11,Bkup,10420,2174,8246,79.14,5361008,0.05,23,9417,64358,2279189032,280,14000614,2859,8641450210,79.13,64638,23,0,0.00,0,64661,18,""
2020-04-21 06:07:33.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000B,12,Bkup,230206,71638,158568,68.88,37868023477,15.69,277,114240,531868,69239751536,444317,59250189535,5877850822,128402642197,63.09,976185,277,0,0.00,0,976462,172,""
2020-04-20 08:10:43.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000B,12,Bkup,230179,71636,158543,68.88,37849905002,15.68,254,104714,531751,69237883830,443952,59231900259,5877831585,128394827071,63.09,975703,254,0,0.00,0,975957,170,""
2020-04-18 11:43:22.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000B,12,Bkup,189444,54850,134594,71.05,37731699096,18.99,282,116284,441638,51971898575,442287,58834446778,5542299569,103400265192,64.26,883925,282,0,0.00,0,884207,168,""
2018-07-17 12:18:53.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000B,12,Bkup,61334,10746,50587,82.48,25558977887,39.74,186,76249,110324,9077939949,261704,35927864330,2190404155,27485607289,70.92,372026,188,0,0.00,0,372214,148,""
2018-06-27 08:56:18.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000B,12,Bkup,37780,4296,33484,88.63,17639770916,44.53,137,56156,33297,2321633323,200538,27905168702,2182807651,17471180366,79.50,233835,137,0,0.00,0,233972,115,""
2018-06-03 11:14:41.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000B,12,Bkup,21958,3223,18735,85.32,6653724976,28.90,46,18834,29466,1953649946,105548,13301958185,1425679148,12991569546,79.36,135014,46,0,0.00,0,135060,45,""
2018-06-01 14:50:51.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000B,12,Bkup,10968,2283,8685,79.18,3491873,0.03,23,9417,65743,2394210189,245,12250535,2445,9103105702,79.18,65988,23,0,0.00,0,66011,18,""
2020-04-21 06:07:33.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000C,13,Bkup,224959,71632,153327,68.16,35052688207,14.86,277,114240,521893,69651105753,408728,54920679170,5459870913,125722640919,62.60,930620,278,0,0.00,0,930898,172,""
2020-04-20 08:10:43.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000C,13,Bkup,224932,71630,153302,68.15,35033574643,14.85,254,104714,521781,69649394154,408342,54901401680,5459855901,125715660550,62.60,930122,255,0,0.00,0,930377,170,""
2020-04-18 11:43:22.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000C,13,Bkup,180651,54570,126081,69.79,33018047834,17.43,282,116284,429762,52309731609,387538,51504631419,4911251451,99186987410,63.42,817299,283,0,0.00,0,817582,168,""
2018-07-17 12:18:53.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000C,13,Bkup,68364,11742,56622,82.82,28976888391,40.42,186,76249,118266,9823015757,294989,40861894009,2489458214,30395289670,71.17,413255,186,0,0.00,0,413441,148,""
2018-06-27 08:56:18.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000C,13,Bkup,37157,4276,32881,88.49,17067864241,43.81,137,56156,34097,2388086948,193650,26977037999,2095390624,17410871563,79.52,227747,137,0,0.00,0,227884,115,""
2018-06-03 11:14:41.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000C,13,Bkup,22562,3280,19282,85.46,6927065532,29.28,46,18834,29478,1956141525,106909,13846071028,1482987335,13291847976,79.44,136387,46,0,0.00,0,136433,45,""
2018-06-01 14:50:51.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\000C,13,Bkup,11326,2358,8968,79.18,5536716,0.05,23,9417,68113,2472309088,293,14650631,2814,9397827237,79.17,68406,23,0,0.00,0,68429,18,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\meta\0000,1,Bkup,0,0,0,60.64,0,0.00,65,33570,65,47655,0,0,0,125145,60.64,65,65,0,0.00,0,130,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\meta\0000,1,Bkup,0,0,0,60.55,0,0.00,60,30975,60,43954,0,0,0,115022,60.55,60,60,0,0.00,0,120,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\meta\0000,1,Bkup,0,0,0,60.60,0,0.00,65,33570,65,47730,0,0,0,125070,60.60,65,65,0,0.00,0,130,168,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\data\0001,2,Bkup,2919,965,1954,66.95,808781136,26.43,65,27265,8660,712041165,13168,1285742874,299432487,1240192956,55.08,21828,65,0,0.00,0,21893,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\data\0001,2,Bkup,2868,951,1918,66.85,807588147,26.85,60,25155,8261,697407168,13143,1284461025,299426503,1203077446,54.69,21404,60,0,0.00,0,21464,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\data\0001,2,Bkup,3147,1052,2095,66.58,895239040,27.13,65,27265,9251,771354832,14627,1422175996,331460940,1301511268,54.13,23878,65,0,0.00,0,23943,168,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\data\0002,3,Bkup,2762,932,1829,66.24,789049108,27.25,65,27265,7904,684604041,13147,1252984418,293128398,1129076629,53.59,21051,65,0,0.00,0,21116,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\data\0002,3,Bkup,2715,920,1795,66.12,787248573,27.66,60,25155,7571,671209387,13105,1250814597,293075168,1094855096,53.17,20676,60,0,0.00,0,20736,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\data\0002,3,Bkup,2855,961,1894,66.35,810477129,27.07,65,27265,8131,706532286,13397,1281369546,300792901,1175664564,53.86,21528,65,0,0.00,0,21593,168,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\data\0003,4,Bkup,2655,884,1771,66.71,754566739,27.11,65,27265,7790,644407353,12348,1198586774,282151009,1102397203,54.33,20138,65,0,0.00,0,20203,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\data\0003,4,Bkup,2602,869,1733,66.61,753043495,27.60,60,25155,7401,629081991,12308,1197071137,282152201,1064527689,53.88,19709,60,0,0.00,0,19769,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\data\0003,4,Bkup,2760,919,1841,66.71,765935612,26.47,65,27265,8078,682499664,12517,1208992286,280666724,1164619088,54.73,20595,65,0,0.00,0,20660,168,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\data\0004,5,Bkup,3148,1066,2082,66.13,923384435,27.98,65,27265,8843,768740794,14849,1472104735,348979209,1259352522,52.98,23692,65,0,0.00,0,23757,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\data\0004,5,Bkup,3094,1050,2044,66.06,921691195,28.41,60,25155,8460,752344135,14821,1470250950,348979582,1221675520,52.59,23281,60,0,0.00,0,23341,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\data\0004,5,Bkup,3090,1040,2049,66.33,886455443,27.36,65,27265,8891,760401722,14352,1407805008,330321873,1262470754,53.65,23243,65,0,0.00,0,23308,168,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\data\0005,6,Bkup,2974,991,1983,66.68,857411318,27.50,65,27265,8534,725599934,14381,1357928335,313292756,1221732472,54.04,22915,65,0,0.00,0,22980,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\data\0005,6,Bkup,2922,976,1947,66.61,855927699,27.93,60,25155,8136,709896940,14351,1356383484,313288050,1185256463,53.67,22487,60,0,0.00,0,22547,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\data\0005,6,Bkup,2713,896,1817,66.99,764390445,26.87,65,27265,7866,660202362,12626,1208457020,278781746,1140906791,54.85,20492,65,0,0.00,0,20557,168,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\data\0006,7,Bkup,2957,1009,1947,65.87,867680418,27.99,65,27265,8366,732002073,14254,1377837361,326078788,1174382849,52.60,22620,65,0,0.00,0,22685,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\data\0006,7,Bkup,2910,996,1914,65.78,866518317,28.39,60,25155,8031,718226189,14229,1376580625,326073188,1140905058,52.21,22260,60,0,0.00,0,22320,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWDECDV901,CORPWDECDV901\data\0006,7,Bkup,2906,968,1938,66.69,844011543,27.70,65,27265,8410,707343511,13958,1331619630,307339986,1187974784,53.93,22368,65,0,0.00,0,22433,168,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWEDIDV901,CORPWEDIDV901\meta\0000,1,Bkup,0,0,0,56.60,0,0.00,65,33620,65,45968,0,0,0,103792,56.60,65,65,0,0.00,0,130,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPWEDIDV901,CORPWEDIDV901\meta\0000,1,Bkup,0,0,0,56.59,0,0.00,65,33620,65,45983,0,0,0,103777,56.59,65,65,0,0.00,0,130,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWEDIDV901,CORPWEDIDV901\meta\0000,1,Bkup,0,0,0,56.59,0,0.00,65,33620,65,45990,0,0,0,103770,56.59,65,65,0,0.00,0,130,168,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWEDIDV901,CORPWEDIDV901\data\0001,2,Bkup,392,72,321,81.70,37064596,9.01,65,27315,1488,72899312,779,50138150,2328622,299016014,79.89,2267,65,0,0.00,0,2332,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPWEDIDV901,CORPWEDIDV901\data\0001,2,Bkup,389,71,318,81.75,37498260,9.19,65,27315,1478,72198172,783,50322443,2287445,296175867,79.90,2261,65,0,0.00,0,2326,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWEDIDV901,CORPWEDIDV901\data\0001,2,Bkup,380,70,311,81.71,36252417,9.09,65,27315,1504,70729880,747,48161809,2176620,289564667,79.88,2251,65,0,0.00,0,2316,168,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWEDIDV901,CORPWEDIDV901\data\0002,3,Bkup,498,90,408,81.90,52936877,10.13,65,27315,1717,91073790,1018,72021483,3475953,374909540,79.86,2735,65,0,0.00,0,2800,172,""
2020-04-20 08:10:43.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0009,10,Bkup,234601,75897,158704,67.65,33855137854,13.76,254,104714,540475,74261038693,391259,52934198760,5322554110,132558212703,62.49,931734,254,0,0.00,0,931988,170,""
2020-04-18 11:43:22.000000,STG002,SQLDPRO2SQL,DPRO2SQL\data\0009,10,Bkup,191119,58805,132314,69.23,32226835272,16.08,282,116284,448101,56890780538,371327,50162975593,4770293284,106514403098,63.34,819428,282,0,0.00,0,819710,168,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWEDIDV901,CORPWEDIDV901\data\0004,5,Bkup,517,94,424,81.92,53561816,9.88,65,27315,1696,95324979,1027,69659595,2706356,390724929,79.94,2723,65,0,0.00,0,2788,168,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWEDIDV901,CORPWEDIDV901\data\0005,6,Bkup,384,68,316,82.35,48394015,12.01,65,27315,1151,68712719,912,61574712,2345563,283329399,79.94,2063,65,0,0.00,0,2128,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPWEDIDV901,CORPWEDIDV901\data\0005,6,Bkup,384,68,316,82.36,48435966,12.02,65,27315,1154,68681692,909,61467073,2334565,283329473,79.95,2063,65,0,0.00,0,2128,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWEDIDV901,CORPWEDIDV901\data\0005,6,Bkup,364,64,300,82.42,45700314,11.97,65,27315,1128,65162859,870,56375665,1921254,269024725,80.03,1998,65,0,0.00,0,2063,168,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWEDIDV901,CORPWEDIDV901\data\0006,7,Bkup,487,87,400,82.14,54127913,10.60,65,27315,1544,88106357,1023,73000664,3117226,365493944,80.02,2567,65,0,0.00,0,2632,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPWEDIDV901,CORPWEDIDV901\data\0006,7,Bkup,486,87,399,82.11,54069525,10.61,65,27315,1539,88059944,1019,72901403,3107206,364559165,79.99,2558,65,0,0.00,0,2623,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWEDIDV901,CORPWEDIDV901\data\0006,7,Bkup,515,93,422,81.94,53223941,9.85,65,27315,1634,94314772,977,71904395,3242645,389441618,79.96,2611,65,0,0.00,0,2676,168,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWCRMDV904,CORPWCRMDV904\meta\0000,1,Bkup,0,0,0,58.72,0,0.00,105,57047,105,79320,0,0,0,193960,58.72,105,105,0,0.00,0,210,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPWCRMDV904,CORPWCRMDV904\meta\0000,1,Bkup,0,0,0,58.66,0,0.00,96,52134,96,72534,0,0,0,176874,58.66,96,96,0,0.00,0,192,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWCRMDV904,CORPWCRMDV904\meta\0000,1,Bkup,0,0,0,58.71,0,0.00,105,57047,105,79350,0,0,0,193930,58.71,105,105,0,0.00,0,210,168,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWCRMDV904,CORPWCRMDV904\data\0001,2,Bkup,167191,53465,113725,68.02,16067776286,9.17,105,44447,283303,52188867179,145528,26477026479,3873638769,103182018310,64.79,428831,105,0,0.00,0,428936,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPWCRMDV904,CORPWCRMDV904\data\0001,2,Bkup,167137,53449,113688,68.02,16063649556,9.17,96,40614,282681,52171281888,145430,26472607678,3873566151,103147102533,64.79,428111,96,0,0.00,0,428207,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWCRMDV904,CORPWCRMDV904\data\0001,2,Bkup,179744,58209,121534,67.62,16942241287,8.99,105,44447,302873,56942239334,155713,27745734032,4094638985,110495634954,64.42,458586,105,0,0.00,0,458691,168,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWCRMDV904,CORPWCRMDV904\data\0002,3,Bkup,190744,61422,129322,67.80,19497166182,9.75,105,44447,319246,59535754959,175806,32317777604,4870241599,116106820748,64.32,495052,105,0,0.00,0,495157,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPWCRMDV904,CORPWCRMDV904\data\0002,3,Bkup,190684,61403,129280,67.80,19492529821,9.75,96,40614,318522,59515921906,175706,32312699743,4870164572,116067856149,64.32,494228,96,0,0.00,0,494324,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWCRMDV904,CORPWCRMDV904\data\0002,3,Bkup,184201,59895,124306,67.48,18282535426,9.47,105,44447,309370,58224921496,167566,30194105272,4579502010,112061811884,64.08,476936,105,0,0.00,0,477041,168,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWCRMDV904,CORPWCRMDV904\data\0003,4,Bkup,177801,57304,120498,67.77,17111544471,9.18,105,44447,299340,55861114899,156324,28217699684,4225921318,109239636528,64.51,455664,105,0,0.00,0,455769,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPWCRMDV904,CORPWCRMDV904\data\0003,4,Bkup,177741,57285,120456,67.77,17106049954,9.18,96,40614,298653,55841828113,156220,28211925203,4225845394,109201050299,64.51,454873,96,0,0.00,0,454969,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWCRMDV904,CORPWCRMDV904\data\0003,4,Bkup,187311,60860,126451,67.51,17920463681,9.12,105,44447,314343,59358105903,165074,29529709407,4458351332,114672874156,64.25,479417,105,0,0.00,0,479522,168,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWCRMDV904,CORPWCRMDV904\data\0004,5,Bkup,190242,60771,129471,68.06,18798842964,9.42,105,44447,318616,59091877816,168102,31012351278,4631139731,116961699937,64.73,486718,105,0,0.00,0,486823,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPWCRMDV904,CORPWCRMDV904\data\0004,5,Bkup,190170,60748,129422,68.06,18792984644,9.42,96,40614,317797,59067486144,167976,31005844842,4631021457,116916035691,64.73,485773,96,0,0.00,0,485869,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWCRMDV904,CORPWCRMDV904\data\0004,5,Bkup,185406,59747,125659,67.78,18088246610,9.30,105,44447,309759,58144451327,165484,29795366336,4504631847,113674918792,64.47,475243,105,0,0.00,0,475348,168,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWCRMDV905,CORPWCRMDV905\meta\0000,1,Bkup,0,0,0,57.74,0,0.00,95,51619,95,71068,0,0,0,167652,57.74,95,95,0,0.00,0,190,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPWCRMDV905,CORPWCRMDV905\meta\0000,1,Bkup,0,0,0,57.68,0,0.00,87,47250,87,65127,0,0,0,153177,57.68,87,87,0,0.00,0,174,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWCRMDV905,CORPWCRMDV905\meta\0000,1,Bkup,0,0,0,57.72,0,0.00,95,51619,95,71130,0,0,0,167590,57.72,95,95,0,0.00,0,190,168,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWCRMDV905,CORPWCRMDV905\data\0001,2,Bkup,295581,81979,213602,72.27,77911717724,25.14,95,40219,297659,66775338090,433453,126989603784,19185567802,146066247168,62.95,731112,95,0,0.00,0,731207,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPWCRMDV905,CORPWCRMDV905\data\0001,2,Bkup,295510,81955,213555,72.27,77907633707,25.14,87,36810,296942,66750557605,433361,126985068601,19185521344,146020695920,62.95,730303,87,0,0.00,0,730390,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWCRMDV905,CORPWCRMDV905\data\0001,2,Bkup,311293,87317,223976,71.95,80877628610,24.78,95,40219,315956,71653853879,452265,131398701023,19904631183,153978071288,62.71,768221,95,0,0.00,0,768316,168,""
2020-04-21 06:07:33.000000,STG002,SQLCORPWCRMDV905,CORPWCRMDV905\data\0002,3,Bkup,295412,82607,212804,72.04,77330623871,24.96,95,40219,300167,67421937160,426107,125754789691,19198238348,145810927597,62.73,726274,95,0,0.00,0,726369,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPWCRMDV905,CORPWCRMDV905\data\0002,3,Bkup,295322,82577,212745,72.04,77326002212,24.97,87,36810,299340,67390579636,426002,125749774217,19198121999,145753165337,62.73,725342,87,0,0.00,0,725429,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPWCRMDV905,CORPWCRMDV905\data\0002,3,Bkup,284333,80313,204020,71.75,72625178839,24.36,95,40219,292662,66176654731,407141,117986787848,18037819018,141305097492,62.66,699803,95,0,0.00,0,699898,168,""
