START_TIME,END_TIME,ACTIVITY,ACTIVITY_DETAILS,ACTIVITY_TYPE,NUMBER,ENTITY,AS_ENTITY,SUB_ENTITY,COMMMETH,ADDRESS,SCHEDULE_NAME,EXAMINED,AFFECTED,FAILED,BYTES,IDLE,MEDIAW,PROCESSES,COMPLETION_CODE,SUCCESSFUL,VOLUME_NAME,DRIVE_NAME,LIBRARY_NAME,LAST_USE,COMM_WAIT,NUM_OFFSITE_VOLS
2020-04-07 02:12:27.000000,2020-04-07 02:12:27.000000,BACKUP,TDP MSSQL,log,184617,RVSSQSQLP01,RVSSQSQLP01,Papyrus_DocExec,Tcp/Ip,RVSSQSQLP01.PA.LCL:50919,SQLTLOG-RVSSQSQLP01,0,39,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:12:28.000000,2020-04-07 02:12:28.000000,BACKUP,TDP MSSQL,log,184617,RVSSQSQLP01,RVSSQSQLP01,parcel,Tcp/Ip,RVSSQSQLP01.PA.LCL:50919,SQLTLOG-RVSSQSQLP01,0,42,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:12:29.000000,2020-04-07 02:12:29.000000,BACKUP,TDP MSSQL,log,184617,RVSSQSQLP01,RVSSQSQLP01,PAWET,Tcp/Ip,RVSSQSQLP01.PA.LCL:50919,SQLTLOG-RVSSQSQLP01,0,45,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:12:30.000000,2020-04-07 02:12:30.000000,BACKUP,TDP MSSQL,log,184617,RVSSQSQLP01,RVSSQSQLP01,ReportServer,Tcp/Ip,RVSSQSQLP01.PA.LCL:50919,SQLTLOG-RVSSQSQLP01,0,48,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:09:46.000000,2020-04-07 02:12:30.000000,TAPE MOUNT,"","",0,"","","","","","",0,0,0,0,0,0,0,0,YES,A00591,DRIVE09 (/dev/rmt8),TS3500,Data,0,""
2020-04-07 02:12:31.000000,2020-04-07 02:12:31.000000,BACKUP,TDP MSSQL,log,184617,RVSSQSQLP01,RVSSQSQLP01,REVBPM,Tcp/Ip,RVSSQSQLP01.PA.LCL:50919,SQLTLOG-RVSSQSQLP01,0,51,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:12:32.000000,2020-04-07 02:12:32.000000,BACKUP,TDP MSSQL,log,184617,RVSSQSQLP01,RVSSQSQLP01,REVREF,Tcp/Ip,RVSSQSQLP01.PA.LCL:50919,SQLTLOG-RVSSQSQLP01,0,54,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:12:33.000000,2020-04-07 02:12:33.000000,BACKUP,TDP MSSQL,log,184617,RVSSQSQLP01,RVSSQSQLP01,RVUseTax,Tcp/Ip,RVSSQSQLP01.PA.LCL:50919,SQLTLOG-RVSSQSQLP01,0,57,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:12:34.000000,2020-04-07 02:12:34.000000,BACKUP,TDP MSSQL,log,184617,RVSSQSQLP01,RVSSQSQLP01,Tavern_Games,Tcp/Ip,RVSSQSQLP01.PA.LCL:50919,SQLTLOG-RVSSQSQLP01,0,60,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:12:35.000000,2020-04-07 02:12:35.000000,BACKUP,TDP MSSQL,log,184617,RVSSQSQLP01,RVSSQSQLP01,TREASURY_TEST,Tcp/Ip,RVSSQSQLP01.PA.LCL:50919,SQLTLOG-RVSSQSQLP01,0,63,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:12:14.000000,2020-04-07 02:12:35.000000,BACKUP,SESSION_LIST: 184617,SESSION_END,184617,RVSSQSQLP01,"","",Tcp/Ip,RVSSQSQLP01.PA.LCL:50919,SQLTLOG-RVSSQSQLP01,0,63,0,4503886,19,0,1,0,YES,"","","","",0,""
2020-04-07 02:04:19.000000,2020-04-07 02:12:38.000000,TAPE MOUNT,"","",0,"","","","","","",0,0,0,0,0,0,0,0,YES,A00331,DRIVE10 (/dev/rmt9),TS3500,Data,0,""
2020-04-07 02:12:39.000000,2020-04-07 02:12:40.000000,BACKUP,TDP MSSQL,difffull,184560,RVCTCMEFSQLDB,RVCTCMEFSQLDB,MEF,Tcp/Ip,rvctcsqp001.pa.lcl:60879,SQLINCR-RVCTCMEFSQLDB,0,3,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:12:41.000000,2020-04-07 02:12:41.000000,BACKUP,TDP MSSQL,difffull,184560,RVCTCMEFSQLDB,RVCTCMEFSQLDB,model,Tcp/Ip,rvctcsqp001.pa.lcl:60879,SQLINCR-RVCTCMEFSQLDB,0,6,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:12:43.000000,2020-04-07 02:12:43.000000,BACKUP,TDP MSSQL,difffull,184560,RVCTCMEFSQLDB,RVCTCMEFSQLDB,msdb,Tcp/Ip,rvctcsqp001.pa.lcl:60879,SQLINCR-RVCTCMEFSQLDB,0,9,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:00:48.000000,2020-04-07 02:12:44.000000,BACKUP,SESSION_LIST: 184560,SESSION_END,184560,RVCTCMEFSQLDB,"","",Tcp/Ip,rvctcsqp001.pa.lcl:60879,SQLINCR-RVCTCMEFSQLDB,0,9,0,3500295170,10,0,1,0,YES,"","","","",641,""
2020-04-07 01:26:16.000000,2020-04-07 02:13:06.000000,PROCESS_END,"","",744,Backup Storage Pool,"","","","","",0,0,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:07:29.000000,2020-04-07 02:13:41.000000,TAPE MOUNT,"","",0,"","","","","","",0,0,0,0,0,0,0,0,YES,A00030,DRIVE02 (/dev/rmt1),TS3500,Data,0,""
2020-04-07 02:14:10.000000,2020-04-07 02:14:10.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,BTFTeFile,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,3,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:11.000000,2020-04-07 02:14:11.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,CAC2000,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,6,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 01:26:17.000000,2020-04-07 02:14:11.000000,PROCESS_END,"","",746,Backup Storage Pool,"","","","","",0,0,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:12.000000,2020-04-07 02:14:12.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,Catalog_BANK_COMP,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,9,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:13.000000,2020-04-07 02:14:13.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,CATALOG_BOA,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,12,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:14.000000,2020-04-07 02:14:14.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,CATALOG_COMN,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,15,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:15.000000,2020-04-07 02:14:15.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,CATALOG_CORP,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,18,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:16.000000,2020-04-07 02:14:16.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,CATALOG_LT,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,21,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:17.000000,2020-04-07 02:14:17.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,CATALOG_MF,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,24,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:18.000000,2020-04-07 02:14:18.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,CATALOG_SE,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,27,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:19.000000,2020-04-07 02:14:19.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,CORRUPL_CT,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,30,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:08:27.000000,2020-04-07 02:14:19.000000,TAPE MOUNT,"","",0,"","","","","","",0,0,0,0,0,0,0,0,YES,A00815,DRIVE03 (/dev/rmt2),TS3500,Data,0,""
2020-04-07 02:14:20.000000,2020-04-07 02:14:20.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,CORRUPL_MF,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,33,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:21.000000,2020-04-07 02:14:21.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,CustomDB_BANK,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,36,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:22.000000,2020-04-07 02:14:22.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,CUSTOMDB_BOA,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,39,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:23.000000,2020-04-07 02:14:23.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,CUSTOMDB_COMN,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,42,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:24.000000,2020-04-07 02:14:24.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,CustomDB_COMP,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,45,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:25.000000,2020-04-07 02:14:25.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,CUSTOMDB_CORP,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,48,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:26.000000,2020-04-07 02:14:26.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,CUSTOMDB_LT,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,51,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:27.000000,2020-04-07 02:14:27.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,CUSTOMDB_MF,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,54,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:28.000000,2020-04-07 02:14:28.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,CUSTOMDB_SE,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,57,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:29.000000,2020-04-07 02:14:29.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,FaxManager,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,60,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:30.000000,2020-04-07 02:14:30.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,INDEXSYNC_ITS,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,63,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 01:26:15.000000,2020-04-07 02:14:30.000000,PROCESS_END,"","",743,Backup Storage Pool,"","","","","",0,0,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:31.000000,2020-04-07 02:14:31.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,InfoImg_BANK,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,66,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:32.000000,2020-04-07 02:14:32.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,InfoImg_BANK1,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,69,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:33.000000,2020-04-07 02:14:33.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,InfoImg_BANK2,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,72,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:34.000000,2020-04-07 02:14:34.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,INFOIMG_BOA,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,75,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:09:01.000000,2020-04-07 02:15:49.000000,TAPE MOUNT,"","",0,"","","","","","",0,0,0,0,0,0,0,0,YES,A00472,DRIVE11 (/dev/rmt10),TS3500,Data,0,""
2020-04-07 02:09:14.000000,2020-04-07 02:15:53.000000,TAPE MOUNT,"","",0,"","","","","","",0,0,0,0,0,0,0,0,YES,A00580,DRIVE12 (/dev/rmt11),TS3500,Data,0,""
2020-04-07 02:15:54.000000,2020-04-07 02:15:54.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,INFOIMG_BOA_IDX,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,78,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:15:55.000000,2020-04-07 02:15:55.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,INFOIMG_BOA1,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,81,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:15:56.000000,2020-04-07 02:15:56.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,INFOIMG_BOA2,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,84,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:15:57.000000,2020-04-07 02:15:57.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,INFOIMG_COMN,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,87,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:15:58.000000,2020-04-07 02:15:58.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,INFOIMG_COMN1,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,90,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:15:59.000000,2020-04-07 02:15:59.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,InfoImg_Comp,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,93,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:00.000000,2020-04-07 02:16:00.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,InfoImg_COMP1,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,96,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:01.000000,2020-04-07 02:16:01.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,InfoImg_COMP2,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,99,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:02.000000,2020-04-07 02:16:02.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,INFOIMG_CORP,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,102,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:03.000000,2020-04-07 02:16:03.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,INFOIMG_CORP_IDX,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,105,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:04.000000,2020-04-07 02:16:04.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,INFOIMG_CORP1,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,108,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:05.000000,2020-04-07 02:16:05.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,INFOIMG_CORP2,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,111,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:06.000000,2020-04-07 02:16:06.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,INFOIMG_LT,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,114,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:07.000000,2020-04-07 02:16:07.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,INFOIMG_LT1,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,117,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:08.000000,2020-04-07 02:16:08.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,INFOIMG_MF,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,120,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:09.000000,2020-04-07 02:16:09.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,INFOIMG_MF1,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,123,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:10.000000,2020-04-07 02:16:10.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,INFOIMG_SE,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,126,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:11.000000,2020-04-07 02:16:11.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,INFOIMG_SE_IDX,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,129,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:12.000000,2020-04-07 02:16:12.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,INFOIMG_SE1,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,132,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:13.000000,2020-04-07 02:16:13.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,INFOIMG_SE2,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,135,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:14.000000,2020-04-07 02:16:14.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,model,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,138,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:15.000000,2020-04-07 02:16:15.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,MONTHLY_ROLLUP,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,141,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:16.000000,2020-04-07 02:16:16.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,PATH_IMAGE_CONVERTER_V20,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,144,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:17.000000,2020-04-07 02:16:17.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,PurgeDB_Centera,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,147,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:18.000000,2020-04-07 02:16:18.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,PurgeDB_PIT,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,150,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:19.000000,2020-04-07 02:16:19.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,RBEMgr,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,153,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:24.000000,2020-04-07 02:16:24.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,RBEMgrEx,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,156,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:25.000000,2020-04-07 02:16:25.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,REPORTS_CORP,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,159,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:26.000000,2020-04-07 02:16:26.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,REPORTS_SE,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,162,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:27.000000,2020-04-07 02:16:27.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,ScanManager,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,165,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:28.000000,2020-04-07 02:16:28.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,SCANNERS,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,168,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:29.000000,2020-04-07 02:16:29.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,SE_AUTODLNs,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,171,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:30.000000,2020-04-07 02:16:30.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,SE_EFILE,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,174,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:16:31.000000,2020-04-07 02:16:31.000000,BACKUP,TDP MSSQL,log,184627,RVSSQIIFDB01,RVSSQIIFDB01,SESTATS,Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,177,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:14:09.000000,2020-04-07 02:16:31.000000,BACKUP,SESSION_LIST: 184627,SESSION_END,184627,RVSSQIIFDB01,"","",Tcp/Ip,RVSSQIIFDB01.PA.LCL:51515,SQLTLOG-RVSSQIIFDB01,0,177,0,1121031537,52,0,1,0,YES,"","","","",69,""
2020-04-07 02:11:16.000000,2020-04-07 02:18:18.000000,TAPE MOUNT,"","",0,"","","","","","",0,0,0,0,0,0,0,0,YES,A00657,DRIVE07 (/dev/rmt6),TS3500,Data,0,""
2020-04-07 02:18:20.000000,2020-04-07 02:18:20.000000,BACKUP,TDP MSSQL,log,184642,RVSSQIIFDB02,RVSSQIIFDB02,CATALOG_BIT,Tcp/Ip,RVSSQIIFDB02.PA.LCL:63705,SQLTLOG-RVSSQIIFDB02,0,3,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:18:21.000000,2020-04-07 02:18:21.000000,BACKUP,TDP MSSQL,log,184642,RVSSQIIFDB02,RVSSQIIFDB02,CORRUPL_PIT,Tcp/Ip,RVSSQIIFDB02.PA.LCL:63705,SQLTLOG-RVSSQIIFDB02,0,6,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-07 02:18:22.000000,2020-04-07 02:18:22.000000,BACKUP,TDP MSSQL,log,184642,RVSSQIIFDB02,RVSSQIIFDB02,CORRUPL_PTRR,Tcp/Ip,RVSSQIIFDB02.PA.LCL:63705,SQLTLOG-RVSSQIIFDB02,0,9,0,0,0,0,0,0,YES,"","","","",0,""
